#mOTU	consensus_taxonomy	NCBI_tax_id	PV236
ref_mOTU_v31_00095	Escherichia coli	562	1
ref_mOTU_v31_01121	Methylobacterium sp. [Methylobacterium sp. Leaf86/Methylobacterium sp. Leaf91]	NA	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	1
ref_mOTU_v31_05316	Nocardioides sp. [Nocardioides sp. Leaf285/Nocardioides sp. Leaf307]	NA	1
