#mOTU	consensus_taxonomy	NCBI_tax_id	PV068
ref_mOTU_v31_00883	Buchnera aphidicola	9	1
ref_mOTU_v31_01312	Microbacterium hydrocarbonoxydans	273678	1
ref_mOTU_v31_01726	Xanthomonas campestris	339	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	1
ref_mOTU_v31_05427	Agrobacterium bohemicum	2052828	1
ref_mOTU_v31_05459	Oscillatoria nigro-viridis	482564	1
