#mOTU	consensus_taxonomy	NCBI_tax_id	PV195
ref_mOTU_v31_00243	Pseudomonas sp. [Pseudomonas sp. URMO17WK12:I3/Pseudomonas sp. URMO17WK12:I4/Pseudomonas sp. PA15(2017)/Pseudomonas sp. PA27(2017)/Pseudomonas sp. PA1(2017)/Pseudomonas argentinensis/Pseudomonas fulva/Pseudomonas straminea]	NA	2
ref_mOTU_v31_11665	Marmoricola scoriae	642780	1
ref_mOTU_v31_11747	Blastococcus endophyticus	673521	1
