#mOTU	consensus_taxonomy	NCBI_tax_id	PV233
ref_mOTU_v31_01211	Pseudomonas sp. [Pseudomonas sp. ICMP 10191/Pseudomonas sp. NFACC10-1/Pseudomonas cerasi/Pseudomonas sp. BS3759/Pseudomonas sp. BS3767/Pseudomonas sp. BDAL1/Pseudomonas congelans/Pseudomonas syringae group genomosp. 3/Pseudomonas savastanoi/Pseudomonas syringae/Pseudomonas syringae pv. coryli/Pseudomonas amygdali/Pseudomonas sp. ICMP 3272]	NA	1
ref_mOTU_v31_01926	Agreia sp. [Agreia sp. Leaf244/Agreia sp. Leaf283]	NA	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	7
unassigned	unassigned	NA	3
