#mOTU	consensus_taxonomy	NCBI_tax_id	PV058
ref_mOTU_v31_00456	Comamonas granuli [Burkholderiales bacterium 68-12/Comamonas granuli]	290309	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	4
