#mOTU	consensus_taxonomy	NCBI_tax_id	PV124
ref_mOTU_v31_00201	Pseudomonas aeruginosa	287	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	1
ext_mOTU_v31_17851	Candidatus Saccharibacteria species incertae sedis	NA	1
