#mOTU	consensus_taxonomy	NCBI_tax_id	PV464
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	2
ref_mOTU_v31_05309	Rathayibacter oskolensis	1891671	1
ref_mOTU_v31_07508	Janthinobacterium sp. B9-8	1236179	1
ref_mOTU_v31_10878	Janibacter sp. HTCC2649	313589	1
ext_mOTU_v31_18461	Comamonadaceae species incertae sedis	NA	1
