#mOTU	consensus_taxonomy	NCBI_tax_id	PV268
ref_mOTU_v31_01129	Methylobacterium sp. Leaf99	1736251	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	2
ref_mOTU_v31_04477	Rhodococcus sp. [Rhodococcus sp. UNC23MFCrub1.1/Rhodococcus sp. Leaf225/Rhodococcus sp. Leaf258]	NA	1
