#mOTU	consensus_taxonomy	NCBI_tax_id	PV083
ref_mOTU_v31_00515	Massilia timonae	47229	1
ref_mOTU_v31_00964	Micrococcus luteus	1270	1
ref_mOTU_v31_01128	Methylobacterium sp. [Methylobacterium sp. Leaf87/Methylobacterium sp. Leaf100/Methylobacterium sp. Leaf102/Methylobacterium sp. Leaf112/Methylobacterium sp. Leaf469]	NA	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	182
ref_mOTU_v31_03705	Rhodopirellula europaea	1263866	1
ref_mOTU_v31_06654	Nocardioides sp. CF8	110319	1
unassigned	unassigned	NA	1
