#mOTU	consensus_taxonomy	NCBI_tax_id	PV096
ref_mOTU_v31_00459	Delftia sp. [Delftia sp. RIT313/Delftia sp. 670/Delftia tsuruhatensis/Delftia sp. 13_1_40CM_3_66_6/Delftia sp. 13_1_20CM_4_67_18/Delftia sp. GW456-R20/Delftia sp. 67-8/Delftia sp. HK171/Delftia sp. JD2/Delftia lacustris/Delftia sp. Cs1-4/Delftia acidovorans]	NA	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	1
