#mOTU	consensus_taxonomy	NCBI_tax_id	PV185
ref_mOTU_v31_00830	Serratia marcescens	615	1
ref_mOTU_v31_01659	Enterococcus rotai [Enterococcus rotai/Enterococcus sp. 12C11_DIV0727]	118060	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	9
