#mOTU	consensus_taxonomy	NCBI_tax_id	PV567
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	1
ref_mOTU_v31_05300	Methylobacterium sp. [Methylobacterium sp. Leaf113/Methylobacterium sp. Leaf117]	NA	1
