#mOTU	consensus_taxonomy	NCBI_tax_id	PV002
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	9
ref_mOTU_v31_06099	Mycoplasma genitalium	2097	1
ref_mOTU_v31_06426	Candidatus Phytoplasma solani	69896	6
