#mOTU	consensus_taxonomy	NCBI_tax_id	PV168
ref_mOTU_v31_01058	Pseudomonas sp. [Pseudomonas sp. MOIL14HWK12:I1/Pseudomonas sp. MOIL14HWK12:I2/Pseudomonas sp. 313/Pseudomonas sp. Snoq117.2/Pseudomonas psychrotolerans/Pseudomonas oleovorans/Pseudomonas oryzihabitans]	NA	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	2
ref_mOTU_v31_03337	Yoonia rosea	287098	1
unassigned	unassigned	NA	1
