#mOTU	consensus_taxonomy	NCBI_tax_id	PV560
ref_mOTU_v31_01123	Methylobacterium sp. 10	1101191	1
ref_mOTU_v31_01128	Methylobacterium sp. [Methylobacterium sp. Leaf87/Methylobacterium sp. Leaf100/Methylobacterium sp. Leaf102/Methylobacterium sp. Leaf112/Methylobacterium sp. Leaf469]	NA	1
ref_mOTU_v31_01129	Methylobacterium sp. Leaf99	1736251	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	9
ref_mOTU_v31_08834	Aureimonas sp. AU12	1638161	2
