#mOTU	consensus_taxonomy	NCBI_tax_id	PV163
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	1058
ref_mOTU_v31_03313	Corynebacterium xerosis	1725	1
ref_mOTU_v31_08357	Jeotgalicoccus saudimassiliensis	1461582	1
ext_mOTU_v31_17822	Anaerococcus species incertae sedis	NA	7
unassigned	unassigned	NA	2
