#mOTU	consensus_taxonomy	NCBI_tax_id	PV071
ref_mOTU_v31_02108	Agromyces subbeticus	293890	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	52
ref_mOTU_v31_06716	Actinomycetospora chiangmaiensis	402650	2
ext_mOTU_v31_28192	Pseudonocardia species incertae sedis	NA	1
unassigned	unassigned	NA	1
