#mOTU	consensus_taxonomy	NCBI_tax_id	PV147
ref_mOTU_v31_00802	Corynebacterium sp. [Corynebacterium aurimucosum/Corynebacterium sp. S5S1/Corynebacterium pseudogenitalium/Corynebacterium tuberculostearicum]	NA	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	3
