#mOTU	consensus_taxonomy	NCBI_tax_id	PV030
ref_mOTU_v31_01350	Streptococcus salivarius	1304	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	4
unassigned	unassigned	NA	1
