#mOTU	consensus_taxonomy	NCBI_tax_id	PV576
ref_mOTU_v31_01924	Leuconostoc mesenteroides	1245	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	2
ref_mOTU_v31_06001	Paenibacillus sp. [Paenibacillus sp. RU4T/Paenibacillus sp. RU4X/Paenibacillus sp. P22/Paenibacillus sp. D9]	NA	1
