#mOTU	consensus_taxonomy	NCBI_tax_id	PV009
ref_mOTU_v31_01695	Bradyrhizobium sp. DFCI-1	1230476	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	1
ref_mOTU_v31_06099	Mycoplasma genitalium	2097	3
