#mOTU	consensus_taxonomy	NCBI_tax_id	PV565
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	2
ref_mOTU_v31_05329	Aureimonas sp. [Aureimonas sp. Leaf427/Aureimonas sp. Leaf460]	NA	1
ref_mOTU_v31_08834	Aureimonas sp. AU12	1638161	1
ref_mOTU_v31_09216	Frigoribacterium sp. Leaf164	1736282	1
