#mOTU	consensus_taxonomy	NCBI_tax_id	PV032
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	48
ref_mOTU_v31_09216	Frigoribacterium sp. Leaf164	1736282	1
ext_mOTU_v31_17800	Megasphaera species incertae sedis	NA	4
unassigned	unassigned	NA	2
