#mOTU	consensus_taxonomy	NCBI_tax_id	PV184
ref_mOTU_v31_00187	Pseudomonas sp. [Pseudomonas sp. LAMO17WK12:I4/Pseudomonas sp. LAIL14HWK12:I12/Pseudomonas sp. LAIL14HWK12:I9/Pseudomonas sp. LAIL14HWK12:I6/Pseudomonas sp. FGI182/Pseudomonas sp. URIL14HWK12:I5/Pseudomonas sp. LAIL14HWK12:I5/Pseudomonas sp. URIL14HWK12:I4/Pseudomonas sp. JY-Q/Pseudomonas sp. 10-1B/Pseudomonas sp. C5pp/Pseudomonas sp. ABFPK/Pseudomonas sp. NBRC 111118/Pseudomonas sp. NBRC 111121/Pseudomonas sp. NBRC 111122/Pseudomonas sp. NBRC 111125/Pseudomonas sp. NBRC 111132/Pseudomonas sp. NBRC 111133/Pseudomonas sp. NBRC 111136/Pseudomonas sp. NBRC 111139/Pseudomonas sp. NBRC 111140/Pseudomonas sp. GTC 16473/Pseudomonas sp. GTC 16482/Pseudomonas sp. p21/Pseudomonas sp. B9(2017)/Pseudomonas sp. B8(2017)/Pseudomonas sp. B5(2017)/Pseudomonas sp. B4(2017)/Pseudomonas sp. B24(2017)/Pseudomonas sp. B23(2017)/Pseudomonas sp. B22(2017)/Pseudomonas sp. B19(2017)/Pseudomonas sp. B18(2017)/Pseudomonas sp. B14(2017)/Pseudomonas sp. B13(2017)/Pseudomonas sp. B12(2017)/Pseudomonas sp. B10(2017)/Pseudomonas putida/Pseudomonas plecoglossicida/Pseudomonas monteilii]	NA	1
ref_mOTU_v31_01059	Pseudomonas oryzihabitans	47885	1
ref_mOTU_v31_01848	Pantoea sp. [Pantoea sp. 9140/Pantoea sp. MBLJ3/Pantoea sp. CFSAN033090/Pantoea sp. OV426/Pantoea vagans/Pantoea sp. aB/Pantoea agglomerans/Pantoea ananatis]	NA	1
ref_mOTU_v31_03337	Yoonia rosea	287098	3
ref_mOTU_v31_06525	Pseudomonas sp. StFLB209	1028989	1
unassigned	unassigned	NA	1
