#mOTU	consensus_taxonomy	NCBI_tax_id	PV055
ref_mOTU_v31_00457	Burkholderiales bacterium RIFCSPLOWO2_12_FULL_65_40	1797569	1
ref_mOTU_v31_01754	Novosphingobium mathurense [Novosphingobium sp. KN65.2/Novosphingobium mathurense]	428990	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	101
ref_mOTU_v31_04674	Blastomonas sp. [Blastomonas sp. AAP25/Blastomonas sp. RAC04]	NA	1
