#mOTU	consensus_taxonomy	NCBI_tax_id	PV380
ref_mOTU_v31_01969	Mycoplasma pneumoniae	2104	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	2
unassigned	unassigned	NA	1
