#mOTU	consensus_taxonomy	NCBI_tax_id	PV428
ref_mOTU_v31_01202	Pseudomonas marginalis/viridiflava [Pseudomonas syringae group genomosp. 3/Pseudomonas marginalis/Pseudomonas viridiflava]	NA	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	505
ref_mOTU_v31_04738	Pseudomonas lutea	243924	1
ext_mOTU_v31_17822	Anaerococcus species incertae sedis	NA	2
ext_mOTU_v31_18697	Lactobacillus species incertae sedis	NA	1
