#mOTU	consensus_taxonomy	NCBI_tax_id	PV230
ref_mOTU_v31_01123	Methylobacterium sp. 10	1101191	1
ref_mOTU_v31_03148	uncultured Clostridium sp.	59620	1
ref_mOTU_v31_03337	Yoonia rosea	287098	1
ref_mOTU_v31_09233	Aurantimonas sp. Leaf443	1736378	1
